,two_year_recid,race,sex,age,c_charge_degree,priors_count,length_of_stay
1809,0,1,1,2,1,1,-0.15090955868830805
1810,0,1,1,2,1,2,-0.22260482568621537
1811,0,0,0,0,1,0,-0.3596924790668293
1812,1,1,1,1,1,2,0.4147739765259495
1813,0,1,1,2,0,1,-0.32502663568322576
1814,0,1,1,1,1,1,-0.3604803391437294
1815,1,1,1,1,1,0,-0.3202994752218253
1816,0,0,1,0,1,1,-0.3628439193744296
1817,0,0,1,1,1,1,-0.3541774585285288
1818,0,1,1,0,1,0,-0.356541038759229
1819,1,1,1,0,1,0,-0.22024124545551513
1820,1,1,0,1,1,2,-0.3557531786823289
1821,1,0,1,0,1,1,-0.2635735496850195
1822,0,0,1,2,1,1,-0.35890461898992926
1823,1,0,1,1,1,2,1.096272943044519
1824,1,0,1,0,1,1,-0.0705478308444999
1825,0,1,1,1,0,0,-0.12727375638130564
1826,0,1,1,2,1,1,-0.3541774585285288
1827,0,1,1,1,1,2,1.10572726396732
1828,0,0,1,2,1,0,-0.35890461898992926
1829,1,0,1,1,1,2,0.5093171857539591
1830,1,0,1,1,1,2,-0.356541038759229
1831,0,1,1,0,1,1,-0.35338959845162865
1832,0,1,1,1,1,2,-0.35890461898992926
1833,1,1,1,1,0,0,-0.3604803391437294
1834,1,1,1,1,0,1,-0.3754496806048309
1835,0,0,1,1,1,1,-0.3652074996051299
1836,1,0,1,0,1,1,-0.34078383722122735
1837,0,1,1,2,1,2,-0.3266023558370259
1838,0,1,1,1,0,0,-0.357328898836129
1839,1,1,1,2,0,1,-0.356541038759229
1840,0,1,1,2,1,1,-0.35811675891302913
1841,1,0,1,2,0,1,-0.36678321975892997
1842,0,1,1,2,1,0,0.14690155037992222
1843,1,1,1,0,0,1,-0.357328898836129
1844,0,0,1,1,1,1,-0.35890461898992926
1845,1,0,0,1,0,2,-0.31005729422212425
1846,1,0,1,1,0,2,-0.36678321975892997
1847,1,0,1,1,1,2,-0.3549653186054288
1848,0,0,1,1,1,0,-0.3549653186054288
1849,0,1,1,2,1,2,0.05472192138261284
1850,1,0,1,1,1,1,-0.3620560592975295
1851,1,0,1,2,1,2,-0.2998151132224232
1852,0,0,1,1,0,2,-0.3746618205279308
1853,1,1,1,1,1,2,-0.36363177945132974
1854,0,0,1,1,1,2,-0.24860420822391796
1855,0,1,0,2,0,0,-0.3675710798358301
1856,0,0,1,1,0,1,-0.34078383722122735
1857,1,0,1,0,1,1,-0.35890461898992926
1858,0,1,1,2,1,0,0.194173154993927
1859,0,1,1,1,0,2,1.1711196503500265
1860,1,0,1,0,1,2,-0.3541774585285288
1861,1,0,1,0,1,0,-0.3557531786823289
1862,0,1,1,2,1,0,-0.33605667675982687
1863,0,1,0,1,0,0,-0.356541038759229
1864,0,1,1,1,1,0,0.6479805592883732
1865,0,0,0,0,1,1,-0.11545585522780444
1866,0,0,0,2,1,2,-0.02091264599979486
1867,0,0,1,1,0,0,-0.3604803391437294
1868,0,1,1,1,0,0,-0.36126819922062947
1869,1,0,1,1,1,1,-0.356541038759229
1870,1,0,1,0,1,1,-0.3344809566060267
1871,0,1,1,1,0,0,-0.35890461898992926
1872,1,1,1,1,1,2,-0.1532731389190083
1873,0,0,1,0,1,0,-0.34235955737502755
1874,1,0,1,2,1,2,0.45416698037095354
1875,1,0,1,1,1,2,-0.36678321975892997
1876,1,0,1,1,1,1,-0.3596924790668293
1877,0,0,1,1,1,0,-0.36599535968202995
1878,0,0,1,2,1,1,-0.36363177945132974
1879,0,0,1,0,0,0,-0.336844536836727
1880,0,0,0,1,0,0,-0.35338959845162865
1881,0,1,1,2,1,1,2.78229350761069
1882,1,0,1,2,1,2,0.9158529854344005
1883,0,0,1,1,1,2,0.1878702743787264
1884,0,0,1,1,1,2,-0.34078383722122735
1885,0,0,0,1,0,0,-0.36441963952822976
1886,0,0,1,1,0,1,-0.37623754068173093
1887,1,1,0,1,1,2,-0.17060606061081007
1888,0,1,1,1,0,0,-0.35890461898992926
1889,0,0,0,1,1,0,-0.35890461898992926
1890,1,0,1,1,1,2,-0.357328898836129
1891,0,0,1,2,1,1,-0.36599535968202995
1892,0,1,1,1,1,1,-0.3266023558370259
1893,1,1,0,2,0,0,-0.298239393068623
1894,0,0,0,2,1,2,0.4368340586791517
1895,1,0,1,1,1,2,-0.26278568960811943
1896,1,0,1,1,1,2,-0.35890461898992926
1897,1,0,1,1,1,2,-0.35338959845162865
1898,0,0,1,0,0,0,-0.3526017383747285
1899,0,0,1,0,1,1,-0.35811675891302913
1900,0,1,1,2,0,0,-0.3628439193744296
1901,0,1,1,2,1,0,1.0174869353545108
1902,0,1,1,1,1,1,5.161630939848933
1903,1,0,1,0,1,1,-0.3518138782978285
1904,0,0,1,2,1,2,0.567618831444565
1905,0,1,1,2,0,0,-0.3604803391437294
1906,0,0,0,1,1,1,-0.36363177945132974
1907,0,0,0,1,1,0,-0.29508795276102273
1908,1,0,1,0,1,1,-0.3557531786823289
1909,1,1,1,1,1,0,-0.357328898836129
1910,1,0,1,1,1,1,0.1697494926100246
1911,0,1,1,2,0,1,-0.3596924790668293
1912,0,0,1,0,1,1,1.0750007209682169
1913,1,1,1,2,1,2,4.1996537859539345
1914,0,1,0,2,1,1,-0.3549653186054288
1915,1,0,1,0,0,1,0.13350792907262088
1916,1,0,1,0,1,2,-0.3604803391437294
1917,0,0,1,1,1,0,-0.33369309652912665
1918,0,0,1,1,0,1,0.2296268584544307
1919,0,1,1,1,1,2,-0.3415716972981275
1920,0,1,0,1,1,0,-0.2801186112999212
1921,0,1,1,1,1,2,-0.36126819922062947
1922,0,1,1,2,0,1,-0.35811675891302913
1923,0,0,0,0,1,1,0.7567052499005842
1924,0,0,1,1,1,2,-0.34235955737502755
1925,1,0,1,1,1,2,-0.34235955737502755
1926,0,0,1,0,1,1,-0.35811675891302913
1927,1,1,1,1,1,1,-0.36126819922062947
1928,0,1,1,1,0,1,-0.356541038759229
1929,1,0,1,1,1,1,-0.34235955737502755
1930,1,0,1,1,0,2,0.2650805619149343
1931,1,0,1,0,1,1,-0.34629885775952796
1932,1,1,1,1,1,1,-0.36441963952822976
1933,0,0,1,1,0,1,-0.34314741745192756
1934,0,0,0,1,1,2,-0.34314741745192756
1935,1,0,1,1,1,2,-0.3415716972981275
1936,1,0,1,1,1,2,0.18629455422492627
1937,1,1,1,1,1,0,-0.36441963952822976
1938,1,1,1,0,0,0,-0.35890461898992926
1939,1,1,1,1,1,1,0.1705373526869246
1940,0,1,1,2,0,0,-0.3730861003741307
1941,1,0,1,1,1,2,2.553814085309667
1942,1,1,1,0,1,1,0.36198735137364413
1943,0,1,1,2,0,0,-0.3738739604510307
1944,0,1,0,1,0,0,-0.3620560592975295
1945,0,0,1,1,0,1,-0.33605667675982687
1946,0,1,1,0,0,1,-0.09339577307460221
1947,1,0,1,1,1,2,-0.3596924790668293
1948,0,1,1,1,1,0,-0.239149887301117
1949,0,1,1,0,0,1,-0.3620560592975295
1950,1,0,1,1,1,1,2.802777869610092
1951,0,1,1,1,1,0,-0.3557531786823289
1952,0,1,1,1,1,1,-0.36599535968202995
1953,0,1,1,2,1,2,0.6574348802111741
1954,1,1,1,1,1,1,-0.33369309652912665
1955,1,0,1,2,1,0,-0.3730861003741307
1956,0,0,1,1,1,2,0.07993344384341544
1957,0,0,1,1,0,0,-0.34314741745192756
1958,1,0,1,1,1,2,0.5534373500603637
1959,0,1,1,2,0,0,-0.33526881668292685
1960,1,0,1,2,0,0,-0.3596924790668293
1961,0,0,1,1,0,1,-0.3620560592975295
1962,1,1,1,1,1,0,-0.3439352775288277
1963,1,1,0,1,0,1,-0.17533322107221055
1964,1,1,1,1,0,2,-0.3541774585285288
1965,1,0,1,2,1,1,-0.23127128653211626
1966,1,0,1,1,1,1,0.05629764153641304
1967,0,0,1,1,1,1,-0.029579106845695716
1968,1,0,0,0,0,2,-0.36363177945132974
1969,0,0,1,0,0,1,-0.32739021591392603
1970,0,0,0,1,1,1,-0.15169741876520815
1971,1,0,1,1,0,1,-0.20290832376371334
1972,1,0,1,2,0,2,1.0726371407375166
1973,1,1,1,1,1,2,-0.3392081170674272
1974,0,0,0,1,0,0,-0.36363177945132974
1975,1,1,1,0,1,0,-0.24151346753181724
1976,0,1,0,2,0,0,-0.3037544136069236
1977,0,1,1,2,1,0,0.13508364922642102
1978,0,0,1,2,0,1,-0.3596924790668293
1979,1,0,1,2,0,1,-0.34314741745192756
1980,0,0,1,1,1,2,2.2110949518581324
1981,0,1,1,2,1,1,-0.3557531786823289
1982,1,0,1,0,1,1,-0.34551099768262783
1983,1,0,1,1,1,2,0.3076250060675386
1984,0,0,1,1,0,2,-0.35102601822092844
1985,1,0,1,0,1,1,-0.09339577307460221
1986,0,0,0,1,1,2,-0.34078383722122735
1987,0,0,0,1,1,0,-0.37623754068173093
1988,1,0,0,1,1,1,-0.20369618384061344
1989,0,1,1,2,0,0,-0.357328898836129
1990,0,1,1,1,0,0,-0.36441963952822976
1991,0,1,1,1,0,0,-0.3620560592975295
1992,0,1,1,2,0,0,-0.3392081170674272
1993,0,0,1,0,0,0,-0.3604803391437294
1994,0,0,1,2,0,2,-0.3557531786823289
1995,0,0,1,1,0,0,-0.3754496806048309
1996,1,0,1,1,1,2,3.330644121133146
1997,0,1,1,0,1,1,-0.3604803391437294
1998,0,1,1,1,0,0,-0.37072252014343043
1999,1,0,1,1,1,0,-0.3604803391437294
2000,1,0,1,1,1,2,-0.357328898836129
2001,0,1,1,0,1,0,-0.35811675891302913
2002,1,1,0,2,1,0,0.007450316768608026
2003,1,1,1,2,0,1,-0.3628439193744296
2004,1,0,0,0,1,0,-0.3557531786823289
2005,1,1,1,1,1,0,-0.36126819922062947
2006,0,1,1,2,1,1,-0.05085132892199788
2007,1,0,1,1,1,2,-0.32739021591392603
2008,0,1,1,1,0,2,-0.3746618205279308
2009,1,0,0,1,1,1,-0.22260482568621537
2010,0,0,0,2,0,0,-0.35890461898992926
2011,1,0,1,1,1,2,-0.3557531786823289
2012,1,1,1,1,1,2,0.24932336037693265
2013,1,0,1,1,0,2,-0.3604803391437294
2014,1,0,1,1,1,2,-0.3392081170674272
2015,0,0,0,1,1,2,-0.34629885775952796
2016,1,0,1,0,1,0,-0.13042519668890598
2017,1,0,1,0,1,0,-0.3604803391437294
2018,0,1,1,1,0,1,-0.3620560592975295
2019,1,0,0,1,1,2,-0.35890461898992926
2020,0,0,1,2,1,2,3.059620254679518
2021,0,0,0,0,1,0,-0.35811675891302913
2022,1,0,1,1,0,2,-0.3604803391437294
2023,0,1,1,1,1,1,-0.3549653186054288
2024,1,0,1,1,1,1,-0.3045422736838237
2025,0,1,1,1,0,0,-0.34235955737502755
2026,1,0,1,1,1,1,-0.22969556637831606
2027,1,0,1,1,1,1,-0.35890461898992926
2028,0,0,1,0,1,1,-0.3604803391437294
2029,1,1,1,1,1,1,-0.34235955737502755
2030,0,1,1,1,0,0,-0.3604803391437294
2031,0,1,1,1,1,0,-0.356541038759229
2032,0,0,1,1,1,0,-0.35811675891302913
2033,0,1,1,2,1,1,-0.34235955737502755
2034,0,1,1,2,0,0,-0.3746618205279308
2035,1,0,1,2,1,2,0.2469597801462324
2036,1,0,1,0,1,1,-0.34314741745192756
2037,0,1,1,1,0,2,-0.18399968191811142
2038,1,1,0,2,1,1,-0.36599535968202995
2039,0,0,1,1,1,2,-0.35890461898992926
2040,0,1,1,1,0,1,-0.3604803391437294
2041,1,0,1,2,1,2,-0.3234509155294256
2042,0,1,1,2,0,0,-0.36363177945132974
2043,0,1,1,1,0,0,-0.33369309652912665
2044,1,0,1,1,0,0,0.17368879299452497
2045,1,0,1,1,0,2,-0.35890461898992926
2046,0,0,1,1,1,0,0.41950113698735
2047,0,1,1,1,0,0,-0.3596924790668293
2048,1,1,1,1,1,1,-0.3620560592975295
2049,1,0,0,1,0,0,-0.3557531786823289
2050,1,0,1,1,0,2,-0.37072252014343043
2051,1,0,1,0,1,1,-0.35890461898992926
2052,1,0,1,1,1,0,4.1815330041852325
2053,1,0,1,2,1,1,-0.357328898836129
2054,0,0,1,1,1,1,-0.3392081170674272
2055,1,0,1,1,0,2,-0.17454536099531046
2056,1,0,1,1,1,0,-0.24387704776251748
2057,0,0,1,1,0,0,0.4210768571411502
2058,0,1,1,1,0,0,-0.357328898836129
2059,0,0,0,1,1,1,0.4659848815244547
2060,0,1,1,1,0,2,0.20993035653192868
2061,0,1,1,2,1,1,-0.36678321975892997
2062,0,0,1,0,1,0,-0.3596924790668293
2063,0,1,1,1,1,0,-0.3541774585285288
2064,0,0,1,0,1,1,-0.34078383722122735
2065,1,1,1,1,0,2,-0.33842025699052714
2066,1,0,1,1,1,2,-0.3541774585285288
2067,0,1,1,1,1,2,0.4163496966797497
2068,0,0,1,2,0,0,-0.35811675891302913
2069,0,0,1,1,1,1,-0.28327005160752156
2070,0,1,0,1,0,0,-0.3652074996051299
2071,1,0,0,1,1,1,7.339276192400753
2072,0,0,0,1,0,0,-0.35890461898992926
2073,0,0,1,2,0,0,-0.35890461898992926
2074,0,1,1,1,0,1,-0.12963733661200588
2075,0,0,1,1,1,0,-0.3604803391437294
2076,0,0,1,1,1,1,-0.05242704907579802
2077,0,0,1,1,1,1,-0.3596924790668293
2078,1,1,1,0,0,1,-0.357328898836129
2079,1,1,1,1,1,2,-0.3415716972981275
2080,0,0,1,1,1,1,-0.3746618205279308
2081,1,1,0,1,1,1,-0.35811675891302913
2082,1,1,1,1,1,1,-0.09733507345910263
2083,0,0,1,1,1,2,1.2168155348102312
2084,0,0,1,0,1,0,-0.3596924790668293
2085,1,0,1,1,1,1,-0.356541038759229
2086,0,0,1,1,0,1,-0.3620560592975295
2087,0,1,0,2,0,0,-0.3628439193744296
2088,0,1,1,1,1,0,-0.34078383722122735
2089,1,1,1,1,1,2,-0.3045422736838237
2090,0,1,0,1,1,1,-0.11230441492020413
2091,1,1,1,0,1,1,0.40216821529554825
2092,1,1,1,1,0,1,-0.36126819922062947
2093,0,1,0,2,0,0,-0.356541038759229
2094,0,0,1,1,0,1,-0.35890461898992926
2095,0,0,1,1,1,0,2.9713799260667093
2096,0,1,1,1,0,0,-0.3604803391437294
2097,0,0,1,1,1,2,-0.3258144957601259
2098,0,0,1,1,1,2,-0.3620560592975295
2099,0,0,1,0,1,0,-0.34235955737502755
2100,0,1,1,1,1,1,-0.357328898836129
2101,1,1,1,0,1,0,0.3210186273748399
2102,0,0,1,1,1,2,1.3948719121896491
2103,0,1,1,2,1,1,-0.3604803391437294
2104,1,0,1,1,0,2,-0.239149887301117
2105,0,0,0,1,0,2,-0.3620560592975295
2106,0,0,1,1,1,0,-0.35890461898992926
2107,1,0,1,1,1,2,1.00882047450861
2108,0,0,1,0,0,1,-0.36678321975892997
2109,1,1,1,0,0,1,-0.20842334430201392
2110,1,0,1,1,0,2,-0.30611799383762384
2111,1,0,1,2,1,0,-0.3439352775288277
2112,1,1,1,1,1,2,-0.3620560592975295
2113,1,1,1,1,1,2,4.728307897553888
2114,1,0,1,1,1,2,3.1391941224464266
2115,0,0,1,2,0,2,-0.3652074996051299
2116,0,0,1,0,1,1,-0.33605667675982687
2117,1,0,1,1,1,1,3.7639671634281897
2118,0,1,0,2,0,1,-0.3675710798358301
2119,1,1,1,1,1,2,-0.3195116151449252
2120,1,1,1,2,1,2,3.294402557595742
2121,0,1,1,1,0,1,-0.3234509155294256
2122,0,1,0,1,1,0,-0.3604803391437294
2123,0,1,1,2,1,1,-0.32502663568322576
2124,0,0,0,1,1,1,-0.0705478308444999
2125,1,0,1,1,1,0,-0.3596924790668293
2126,1,0,0,0,0,0,-0.3549653186054288
2127,1,0,1,0,0,0,-0.35338959845162865
2128,0,1,1,2,1,0,-0.2872093519920219
2129,1,0,1,2,0,2,-0.36126819922062947
2130,1,0,1,1,1,2,-0.3163601748373249
2131,0,0,1,1,1,0,-0.3604803391437294
2132,1,1,1,0,0,1,0.29974640529853774
2133,1,0,1,1,0,2,-0.36126819922062947
2134,0,0,1,1,1,2,-0.37623754068173093
2135,0,0,1,2,1,0,-0.33605667675982687
2136,0,0,1,0,1,0,-0.3392081170674272
2137,1,0,1,0,1,1,4.801578884705595
2138,1,0,1,0,1,1,0.20835463637812845
2139,0,0,1,2,0,1,-0.19109042261021214
2140,1,0,1,0,1,2,-0.34551099768262783
2141,1,0,1,0,1,0,-0.36599535968202995
2142,1,0,1,0,1,1,0.29974640529853774
2143,1,1,1,1,1,1,-0.34314741745192756
2144,1,1,0,1,0,1,-0.36126819922062947
2145,1,0,1,2,0,0,-0.3746618205279308
2146,1,0,1,1,1,2,0.3099885862982389
2147,0,1,0,1,1,2,-0.33763239691362706
2148,0,0,1,0,1,0,-0.16666676022630966
2149,0,1,1,2,1,2,-0.36126819922062947
2150,0,1,1,1,0,1,-0.3722982402972306
2151,1,1,1,1,1,2,-0.3549653186054288
2152,0,0,1,0,1,0,-0.33526881668292685
2153,0,1,1,1,1,0,-0.28405791168442157
2154,1,0,1,1,1,2,-0.35811675891302913
2155,0,1,1,1,1,0,-0.24387704776251748
2156,0,1,1,2,1,0,-0.3549653186054288
2157,1,1,1,1,1,2,1.175846810811427
2158,0,1,1,2,1,0,-0.3730861003741307
2159,1,1,0,1,1,1,-0.3541774585285288
2160,1,0,1,1,0,2,-0.34235955737502755
2161,1,0,1,1,1,2,-0.3541774585285288
2162,1,0,1,1,0,1,-0.36993466006653036
2163,0,0,1,1,1,2,0.29659496499093746
2164,1,0,0,1,0,0,-0.34078383722122735
2165,0,0,0,1,1,0,-0.36363177945132974
2166,1,0,1,1,1,2,1.1624531895041257
2167,0,1,1,0,1,1,-0.3526017383747285
2168,1,0,1,1,0,2,-0.19187828268711224
2169,0,1,1,1,1,1,-0.32739021591392603
2170,0,0,1,1,1,2,-0.3415716972981275
2171,1,1,0,1,1,0,-0.35811675891302913
2172,1,0,1,1,1,2,0.24223261968483192
2173,1,1,1,1,1,1,-0.35890461898992926
2174,0,0,1,1,1,0,-0.35890461898992926
2175,1,0,0,1,1,2,4.219350287876437
2176,1,0,1,1,1,2,-0.35811675891302913
2177,1,1,1,1,1,1,-0.3526017383747285
2178,1,1,1,1,1,2,-0.33999597714432733
2179,1,1,1,0,1,1,-0.15169741876520815
2180,1,0,1,1,0,2,-0.3557531786823289
2181,0,0,1,1,0,1,0.5156200663691598
2182,1,0,1,2,1,2,0.2902920843757368
2183,1,0,1,1,1,2,-0.3557531786823289
2184,1,0,1,1,1,1,-0.37072252014343043
2185,1,1,1,1,0,1,0.1949610150708271
2186,0,0,1,1,0,0,-0.32502663568322576
2187,0,0,1,1,0,1,-0.24151346753181724
2188,0,0,0,1,1,0,-0.3620560592975295
2189,0,1,1,2,0,1,-0.356541038759229
2190,0,0,1,2,0,2,-0.3210873352987254
2191,0,1,1,1,1,0,-0.3604803391437294
2192,1,0,1,1,1,0,-0.3329052364522266
2193,1,0,1,1,0,2,-0.3541774585285288
2194,0,1,1,1,0,0,-0.3746618205279308
2195,0,0,1,1,0,2,-0.356541038759229
2196,1,0,1,1,1,1,-0.36441963952822976
2197,0,0,1,2,1,2,-0.35890461898992926
2198,0,0,1,0,1,0,-0.3604803391437294
2199,1,0,1,1,1,2,-0.36599535968202995
2200,0,1,1,2,1,1,0.23908117937723167
2201,1,0,1,0,1,0,0.20756677630122844
2202,0,0,1,1,0,2,-0.35890461898992926
2203,1,0,0,0,0,1,-0.22890770630141602
2204,0,1,1,2,1,1,0.05708550161331308
2205,0,0,1,1,0,1,-0.3746618205279308
2206,1,1,1,0,1,0,-0.3738739604510307
2207,0,1,1,2,1,1,0.020056077999009332
2208,0,0,1,1,1,2,0.2871406440681365
2209,1,0,1,0,1,1,5.656407068142182
2210,0,0,1,0,1,1,-0.12333445599680526
2211,1,1,1,0,1,1,-0.28169433145372136
2212,1,0,1,1,0,2,-0.3596924790668293
2213,1,0,1,1,0,2,0.007450316768608026
2214,1,0,1,2,0,2,-0.3596924790668293
2215,1,0,1,2,1,2,-0.3029665535300235
2216,0,0,1,1,0,1,-0.35811675891302913
2217,0,1,1,2,1,1,-0.3210873352987254
2218,0,0,1,1,1,2,-0.33999597714432733
2219,1,0,1,0,0,1,-0.357328898836129
2220,1,0,1,0,1,0,-0.33842025699052714
2221,0,0,1,1,0,2,0.6448291189807728
2222,1,0,1,1,0,1,-0.2612099694543193
2223,1,0,1,2,0,2,0.2351418789927312
2224,1,1,1,2,1,2,-0.26514926983881965
2225,0,0,1,1,1,0,-0.35890461898992926
2226,0,0,1,0,1,1,-0.3596924790668293
2227,0,1,1,1,1,0,-0.356541038759229
2228,0,0,1,2,1,2,0.21938467745472962
2229,1,0,1,1,1,1,-0.29902725314552314
2230,1,0,1,0,1,1,-0.24624062799321772
2231,1,1,1,2,1,1,0.24774764022313245
2232,1,0,1,0,1,0,-0.34314741745192756
2233,1,1,1,1,0,2,-0.357328898836129
2234,0,1,1,0,1,0,-0.357328898836129
2235,1,0,1,1,0,1,-0.36441963952822976
2236,0,1,1,2,0,0,-0.35890461898992926
2237,1,0,0,1,0,1,-0.35890461898992926
2238,0,0,1,1,1,1,2.6483572945376763
2239,0,1,1,2,0,0,-0.34235955737502755
2240,1,0,1,0,0,1,-0.3722982402972306
2241,1,0,1,0,1,1,1.3468124474987444
2242,1,1,1,1,0,2,-0.3541774585285288
2243,0,1,1,2,0,1,-0.36599535968202995
2244,1,0,1,2,0,2,0.40138035521864807
2245,1,0,1,0,1,1,-0.36126819922062947
2246,1,0,1,1,0,1,-0.14697025830380767
2247,1,0,1,1,1,2,-0.3234509155294256
2248,1,1,1,1,1,1,-0.3628439193744296
2249,0,1,1,1,1,1,-0.357328898836129
2250,0,1,1,2,1,0,-0.35338959845162865
2251,0,0,1,1,0,1,-0.3738739604510307
2252,1,0,1,0,1,0,1.8471035963302953
2253,0,0,1,0,0,0,-0.36126819922062947
2254,1,1,1,2,0,2,-0.31793589499112507
2255,1,0,1,1,1,1,-0.3652074996051299
2256,0,1,1,2,0,0,-0.35811675891302913
2257,0,0,1,1,1,0,-0.33526881668292685
2258,0,0,1,1,1,2,-0.34078383722122735
2259,1,0,0,1,1,0,-0.24702848807011785
2260,1,1,1,2,0,0,-0.3620560592975295
2261,0,0,1,1,1,1,-0.356541038759229
2262,1,1,1,1,1,2,5.573681760067673
2263,0,1,1,2,1,1,-0.34235955737502755
2264,0,1,1,1,0,0,-0.357328898836129
2265,1,0,1,2,0,1,-0.33842025699052714
2266,0,1,1,2,1,1,-0.33369309652912665
2267,0,1,1,2,1,1,-0.3730861003741307
2268,0,1,0,0,1,0,-0.36599535968202995
2269,1,0,0,2,1,2,-0.30139083337622335
2270,0,0,1,1,1,0,-0.35811675891302913
2271,0,1,0,1,0,0,-0.3738739604510307
2272,1,1,1,2,0,1,-0.28327005160752156
2273,0,1,1,0,0,0,-0.3628439193744296
2274,1,1,1,1,0,2,-0.3541774585285288
2275,1,0,1,0,1,2,-0.36441963952822976
2276,0,1,1,2,0,1,-0.3021786934531234
2277,0,1,0,0,0,1,-0.36363177945132974
2278,1,0,1,1,0,1,0.3328365285283411
2279,0,1,0,2,0,1,-0.3746618205279308
2280,0,1,1,0,1,2,-0.357328898836129
2281,0,1,0,1,1,0,-0.357328898836129
2282,0,1,0,1,1,1,3.0478023535260172
2283,0,0,0,0,1,1,-0.12727375638130564
2284,1,0,1,0,1,1,-0.356541038759229
2285,0,0,1,1,1,0,-0.35811675891302913
2286,0,0,1,0,1,0,-0.3549653186054288
2287,0,1,1,2,0,1,-0.298239393068623
2288,1,0,1,1,1,2,-0.3344809566060267
2289,1,0,1,1,1,2,0.35410875060464325
2290,1,0,1,1,1,2,3.0407116128339164
2291,0,0,1,0,1,1,-0.1335766369965063
2292,0,1,1,2,1,2,-0.36126819922062947
2293,0,0,0,1,1,1,0.45810628075545384
2294,1,1,0,1,1,2,-0.36363177945132974
2295,0,0,1,1,0,1,-0.356541038759229
2296,1,0,0,1,1,1,1.816377053331192
2297,0,1,1,2,0,0,-0.3620560592975295
2298,0,1,1,1,1,0,-0.3604803391437294
2299,1,0,1,1,0,0,-0.3746618205279308
2300,1,0,1,2,1,2,0.36041163121984393
2301,0,0,1,2,1,2,-0.2564828089929188
2302,0,0,1,1,0,1,-0.357328898836129
2303,1,1,1,1,1,2,1.286147221577438
2304,0,0,1,2,1,2,0.7630081305157848
2305,1,0,1,1,1,2,-0.3006029732993233
2306,1,0,1,0,1,1,-0.3596924790668293
2307,1,1,1,0,1,1,-0.22969556637831606
2308,1,0,1,1,1,1,-0.3652074996051299
2309,0,0,0,0,1,0,-0.3596924790668293
2310,0,0,1,1,1,2,-0.3620560592975295
2311,0,0,0,2,1,0,-0.3541774585285288
2312,0,0,1,0,1,1,-0.356541038759229
2313,0,0,1,0,1,0,-0.36678321975892997
2314,1,1,1,1,1,2,-0.3722982402972306
2315,1,0,0,0,1,1,-0.15642457922660863
2316,1,0,1,1,0,1,-0.33999597714432733
2317,1,0,1,0,1,1,1.2278455758868323
2318,0,1,1,0,1,0,-0.357328898836129
2319,0,0,0,1,1,1,-0.35890461898992926
2320,1,0,1,0,1,0,-0.3163601748373249
2321,0,1,1,2,0,1,0.36041163121984393
2322,0,0,1,2,1,1,-0.3541774585285288
2323,1,0,1,0,1,0,-0.357328898836129
2324,0,0,1,2,1,2,-0.33842025699052714
2325,1,1,1,1,0,1,-0.3730861003741307
2326,0,0,0,0,1,0,-0.26514926983881965
2327,1,0,1,0,1,2,-0.35890461898992926
2328,1,0,0,1,1,1,-0.15012169861140798
2329,0,1,0,1,1,0,-0.3722982402972306
2330,0,1,1,0,1,0,-0.37151038022033045
2331,1,1,1,1,1,2,0.01769249776830909
2332,1,1,1,0,1,1,4.254016131260039
2333,0,0,0,1,0,0,-0.3604803391437294
2334,0,1,0,1,1,1,-0.3604803391437294
2335,0,0,1,1,1,2,-0.347086717836428
2336,0,1,1,1,1,1,0.11302356707321881
2337,1,0,1,1,0,1,-0.24072560745491722
2338,1,0,1,1,1,0,-0.36441963952822976
2339,1,0,1,1,0,2,-0.356541038759229
2340,0,0,0,1,0,1,-0.357328898836129
2341,0,1,1,1,1,1,0.39744105483414777
2342,0,1,1,1,1,0,-0.24624062799321772
2343,1,0,1,1,0,1,-0.15800029938040877
2344,0,0,1,1,0,2,-0.34629885775952796
2345,1,0,0,1,1,0,-0.356541038759229
2346,0,0,0,1,0,1,-0.3392081170674272
2347,0,0,0,2,0,0,-0.36126819922062947
2348,1,1,1,0,1,0,-0.3518138782978285
2349,0,1,1,1,0,2,1.6075941329526708
2350,1,1,1,1,1,2,1.833709975022994
2351,0,1,0,1,1,1,-0.3754496806048309
2352,1,0,1,2,1,0,0.11459928722701895
2353,1,0,1,1,1,2,4.089353375187923
2354,0,0,0,2,0,2,-0.020124785922894756
2355,0,1,1,2,0,1,-0.36678321975892997
2356,1,1,1,1,0,0,-0.26593712991571977
2357,1,0,1,0,1,1,-0.17139392068771014
2358,0,1,1,1,1,2,0.6464048391345731
2359,1,0,1,0,0,0,0.2847770638374363
2360,1,0,1,1,1,2,-0.28248219153062143
2361,1,0,1,2,0,0,-0.3730861003741307
2362,0,0,1,1,1,2,-0.33605667675982687
2363,1,0,1,2,1,2,4.204380946415334
2364,0,0,1,1,1,1,-0.3738739604510307
2365,1,0,1,0,1,1,-0.2801186112999212
2366,0,1,1,2,0,0,-0.36441963952822976
2367,1,0,1,1,1,2,-0.3006029732993233
2368,0,0,1,1,0,0,-0.35811675891302913
2369,1,1,1,1,1,2,-0.2793307512230211
2370,0,0,0,1,1,1,1.0907579225062183
2371,0,0,0,0,0,1,0.2067789162243283
2372,1,0,1,0,1,2,0.587315333367067
2373,1,1,1,1,0,0,-0.3526017383747285
2374,0,0,1,0,1,1,0.031873979152510536
